Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"The centered form for interval polynomials","Computing","","27","4","10.1007/BF02277183","J. Rokne","1981","http://link.springer.com/article/10.1007/BF02277183","Article"
"Error analysis for a special X-spline","Computing","","25","3","10.1007/BF02242003","Prof. Dr. H. N. MültheiDr. B. Schorr","1980","http://link.springer.com/article/10.1007/BF02242003","Article"
"Hierarchical bases of finite-element spaces in the discretization of nonsymmetric elliptic boundary value problems","Computing","","35","1","10.1007/BF02240145","H. Yserentant","1985","http://link.springer.com/article/10.1007/BF02240145","Article"
"Minimum area circumscribing Polygons","The Visual Computer","","1","2","10.1007/BF01898354","Alok AggarwalJ. S. ChangChee K. Yap","1985","http://link.springer.com/article/10.1007/BF01898354","Article"
"On the global and superlinear convergence of a discretized version of Wilson's method","Computing","","29","4","10.1007/BF02246757","Doz. Dr. H. KleinmichelDoz. Dr. C. RichterDr. K. Schönefeld","1982","http://link.springer.com/article/10.1007/BF02246757","Article"
"A note on King's method F for finding a bracketed root","Computing","","29","4","10.1007/BF02246761","D. B. Popovski","1982","http://link.springer.com/article/10.1007/BF02246761","Article"
"5th International Forum on New Images of Monte Carlo (4–7 February 1986)","The Visual Computer","","1","4","10.1007/BF02021817","","1985","http://link.springer.com/article/10.1007/BF02021817","Article"
"FORTRAN for contemporary numerical computation","Computing","","26","4","10.1007/BF02237949","G. BohlenderE. KaucherR. KlatteProf. Dr. U. KulischW. L. MirankerCh. UllrichJ. Wolff v. Gudenberg","1981","http://link.springer.com/article/10.1007/BF02237949","Article"
"An algorithm for generating all maximal independent subsets of posets","Computing","","26","4","10.1007/BF02237953","M. Bartusch","1981","http://link.springer.com/article/10.1007/BF02237953","Article"
"A Galerkin collocation method for some integral equations of the first kind","Computing","","25","2","10.1007/BF02259638","Prof. Dr. G. C. HsiaoDr. P. KoppProf. Dr. W. L. Wendland","1980","http://link.springer.com/article/10.1007/BF02259638","Article"
"Incidence calculus: A mechanism for probabilistic reasoning","Journal of Automated Reasoning","","1","3","10.1007/BF00244272","Alan Bundy","1985","http://link.springer.com/article/10.1007/BF00244272","Article"
"On a test of programs for numerical zeros of polynomials","Computing","","25","2","10.1007/BF02259642","Dr. K. OhnakaDr. Y. IsomotoProf. Dr. S. Makinouchi","1980","http://link.springer.com/article/10.1007/BF02259642","Article"
"Contributions to the structure of computer arithmetic","Computing","","24","2 - 3","10.1007/BF02281717","D. M. Claudio","1980","http://link.springer.com/article/10.1007/BF02281717","Article"
"Embedding universal computer arithmetic in higher programming languages","Computing","","24","2 - 3","10.1007/BF02281721","Dr. G. Bohlender","1980","http://link.springer.com/article/10.1007/BF02281721","Article"
"Lokale Fehlerschätzung mittels modifizierter Richardson-Extrapolation in linear impliziten Einschrittverfahren","Computing","","33","2","10.1007/BF02240184","Doz. Dr. K. StrehmelDr. R. Weiner","1984","http://link.springer.com/article/10.1007/BF02240184","Article"
"A Prolog-based natural language front-end system","New Generation Computing","","2","1","10.1007/BF03037054","Hiroshi MaruyamaAkinori Yonezawa","1984","http://link.springer.com/article/10.1007/BF03037054","Article"
"Nonlinear contractivity of a class of semi-implicit multistep methods","Computing","","31","4","10.1007/BF02251239","Doz. Dr. K. StrehmelDr. R. Weiner","1983","http://link.springer.com/article/10.1007/BF02251239","Article"
"The circular complex centered form","Computing","","28","1","10.1007/BF02237992","J. RokneT. Wu","1982","http://link.springer.com/article/10.1007/BF02237992","Article"
"Algorithms for smoothing data on the sphere with tensor product splines","Computing","","32","4","10.1007/BF02243776","Dr. Ir. P. Dierckx","1984","http://link.springer.com/article/10.1007/BF02243776","Article"
"“A practical guide to designing expert systems” by Sholom M. Weiss and Casimir A. Kulikowski","New Generation Computing","","3","3","10.1007/BF03037125","Leonard Bolc","1985","http://link.springer.com/article/10.1007/BF03037125","Article"
"Minimizing maximum lateness in a two-machine unit-time job shop","Computing","","27","4","10.1007/BF02277185","Prof. Dr. P. Brucker","1981","http://link.springer.com/article/10.1007/BF02277185","Article"
"Optimal interval enclosing of certain sets of matrices, with application to monotone enclosing of square roots","Computing","","25","3","10.1007/BF02242005","Dr. W. Burmeister","1980","http://link.springer.com/article/10.1007/BF02242005","Article"
"Editorial","The Visual Computer","","1","3","10.1007/BF01910017","Nancy McDonald","1985","http://link.springer.com/article/10.1007/BF01910017","Article"
"Hologram-like transmission of pictures","The Visual Computer","","1","3","10.1007/BF01910021","Przemyslaw PrusinkiewiczMark Christopher","1985","http://link.springer.com/article/10.1007/BF01910021","Article"
"Some algorithms for the solution of a class of nonlinear algebraic equations","Computing","","35","1","10.1007/BF02240147","Mr. J. M. ShearerMr. M. A. Wolfe","1985","http://link.springer.com/article/10.1007/BF02240147","Article"
"On the founding of this journal","New Generation Computing","","1","1","10.1007/BF03037017","Tohru Moto-Oka","1983","http://link.springer.com/article/10.1007/BF03037017","Article"
"A unifying approach for a class of problems in the computational geometry of polygons","The Visual Computer","","1","2","10.1007/BF01898356","Francis ChinJeffrey SampsonCao An Wang","1985","http://link.springer.com/article/10.1007/BF01898356","Article"
"Calculation of complex fourier coefficients using natural splines","Computing","","29","4","10.1007/BF02246759","Dr. E. Neuman","1982","http://link.springer.com/article/10.1007/BF02246759","Article"
"Data abstraction in Prolog/KR","New Generation Computing","","1","1","10.1007/BF03037021","Hideyuki NakashimaNorihisa Suzuki","1983","http://link.springer.com/article/10.1007/BF03037021","Article"
"A simplified B-spline computation routine","Computing","","29","4","10.1007/BF02246763","Dr. E. T. Y. Lee","1982","http://link.springer.com/article/10.1007/BF02246763","Article"
"Monotone Einschließung durch Verfahren vom Regula-falsi-Typ unter Verwendung eines verallgemeinerten Steigungsbegriffes","Computing","","26","1","10.1007/BF02243421","Dr. N. Schneider","1981","http://link.springer.com/article/10.1007/BF02243421","Article"
"Least significant bit evaluation of arithmetic expressions in single-precision","Computing","","30","3","10.1007/BF02253892","Dr. S. M. RumpDipl.-Math H. Böhm","1983","http://link.springer.com/article/10.1007/BF02253892","Article"
"A note on linear expected time algorithms for finding convex hulls","Computing","","26","4","10.1007/BF02237955","L. DevroyeG. T. Toussaint","1981","http://link.springer.com/article/10.1007/BF02237955","Article"
"The lion and the unicorn","Journal of Automated Reasoning","","1","3","10.1007/BF00244274","H. J. OhlbachM. Schmidt-Schauss","1985","http://link.springer.com/article/10.1007/BF00244274","Article"
"Remarks on Newton type multivariate interpolation for subsets of grids","Computing","","25","2","10.1007/BF02259644","Prof. Dr. H. Werner","1980","http://link.springer.com/article/10.1007/BF02259644","Article"
"Generalized iteration methods for bounds of the solution of fixed point operator-equations","Computing","","24","2 - 3","10.1007/BF02281719","Dr. E. KaucherDipl.-Math. S. M. Rump","1980","http://link.springer.com/article/10.1007/BF02281719","Article"
"Implementation of universal computer arithmetic with optimal accuracy","Computing","","24","2 - 3","10.1007/BF02281723","Dr. K. Grüner","1980","http://link.springer.com/article/10.1007/BF02281723","Article"
"A heuristic partitioning algorithm for a packaging problem","Computing","","31","3","10.1007/BF02263431","Dr. M. B. Korchemkin","1983","http://link.springer.com/article/10.1007/BF02263431","Article"
"A symmetric iterative interval method for systems of nonlinear equations","Computing","","33","2","10.1007/BF02240186","Dr. H. Schwandt","1984","http://link.springer.com/article/10.1007/BF02240186","Article"
"Communication and knowledge engineering","New Generation Computing","","2","3","10.1007/BF03037056","Iwao Toda","1984","http://link.springer.com/article/10.1007/BF03037056","Article"
"Asymptotic expansions of the global error for the implicit midpoint rule (stiff case)","Computing","","33","2","10.1007/BF02240190","M. van Veldhuizen","1984","http://link.springer.com/article/10.1007/BF02240190","Article"
"Functional programming with streams —Part II—","New Generation Computing","","2","3","10.1007/BF03037060","Tetsuo IdaJiro Tanaka","1984","http://link.springer.com/article/10.1007/BF03037060","Article"
"Spurious solutions for discrete superlinear boundary value problems","Computing","","28","1","10.1007/BF02237994","Dr. W. -J. BeynDr. J. Lorenz","1982","http://link.springer.com/article/10.1007/BF02237994","Article"
"An adaptive, multi-level method for elliptic boundary value problems","Computing","","26","2","10.1007/BF02241777","Prof. R. E. BankProf. A. H. Sherman","1981","http://link.springer.com/article/10.1007/BF02241777","Article"
"An optimal algorithm for computing the minimum vertex distance between two crossing convex polygons","Computing","","32","4","10.1007/BF02243778","G. T. Toussaint","1984","http://link.springer.com/article/10.1007/BF02243778","Article"
"The Logic Programming Conference’85","New Generation Computing","","3","3","10.1007/BF03037127","Hitoshi Aida","1985","http://link.springer.com/article/10.1007/BF03037127","Article"
"Two general methods for dynamizing decomposable searching problems","Computing","","26","2","10.1007/BF02241781","Dr. M. H. OvermarsProf. Dr. J. van Leeuwen","1981","http://link.springer.com/article/10.1007/BF02241781","Article"
"Numerical determination of Cauchy principal value integrals","Computing","","27","4","10.1007/BF02277187","B. P. AcharyaR. N. Das","1981","http://link.springer.com/article/10.1007/BF02277187","Article"
"Detection of cardiac wall motion asynchrony by computer analysis techniques","The Visual Computer","","1","3","10.1007/BF01910019","Osman RatibAlberto Righetti","1985","http://link.springer.com/article/10.1007/BF01910019","Article"
"Events","The Visual Computer","","1","3","10.1007/BF01910023","","1985","http://link.springer.com/article/10.1007/BF01910023","Article"
"An experiment with the Boyer-Moore theorem prover: A proof of Wilson's theorem","Journal of Automated Reasoning","","1","2","10.1007/BF00244993","David M. Russinoff","1985","http://link.springer.com/article/10.1007/BF00244993","Article"
"Second-order explicit characteristic difference schemes for quasilinear hyperbolic systems","Computing","","35","1","10.1007/BF02240149","J. Dai","1985","http://link.springer.com/article/10.1007/BF02240149","Article"
"ESP — Extended Self-contained PROLOG — as a preliminary Kernel Language of fifth generation computers","New Generation Computing","","1","1","10.1007/BF03037019","Takashi Chikayama","1983","http://link.springer.com/article/10.1007/BF03037019","Article"
"Events","The Visual Computer","","1","2","10.1007/BF01898358","","1985","http://link.springer.com/article/10.1007/BF01898358","Article"
"A low complexity explicit rational centered form","Computing","","34","3","10.1007/BF02253321","J. Rokne","1985","http://link.springer.com/article/10.1007/BF02253321","Article"
"Outline of the Personal Sequential Inference machine: PSI","New Generation Computing","","1","1","10.1007/BF03037023","Shunichi UchidaMinoru YokotaAkira YamamotoKazuo TakiHiroshi Nishikawa","1983","http://link.springer.com/article/10.1007/BF03037023","Article"
"Full table scatter storage parallel searching","Computing","","26","1","10.1007/BF02243419","Prof. Dr. J. R. Mühlbacher","1981","http://link.springer.com/article/10.1007/BF02243419","Article"
"Schrankentreue Berechnung der Exponentialfunktion wesentlich-nichtnegativer Matrizen","Computing","","26","1","10.1007/BF02243423","Dr. E. Nuding","1981","http://link.springer.com/article/10.1007/BF02243423","Article"
"Secant methods for sparse systems of nonlinear equations with a special structure","Computing","","30","3","10.1007/BF02253894","Dr. W. Mönch","1983","http://link.springer.com/article/10.1007/BF02253894","Article"
"Conservative difference schemes for diffusion problems with boundary and interface conditions","Computing","","25","4","10.1007/BF02285226","Prof. Dr. R. GorenfloDipl.-Math. Marianne Niedack","1980","http://link.springer.com/article/10.1007/BF02285226","Article"
"Robot selection expert ‘Rose’","Journal of Automated Reasoning","","1","4","10.1007/BF00244276","John G. Mauceri","1985","http://link.springer.com/article/10.1007/BF00244276","Article"
"Multicriterion network optimization problem","Computing","","25","4","10.1007/BF02285230","Dr. A. Osyczka","1980","http://link.springer.com/article/10.1007/BF02285230","Article"
"Announcement","Journal of Automated Reasoning","","1","4","10.1007/BF00244280","","1985","http://link.springer.com/article/10.1007/BF00244280","Article"
"Determination of minimum sets of the set of zeros of a function","Computing","","24","2 - 3","10.1007/BF02281725","Dipl.-Math. J. Wolff von Gudenberg","1980","http://link.springer.com/article/10.1007/BF02281725","Article"
"A local convergence analysis for the Gauss-Newton and Levenberg-Morrison-Marquardt Algorithms","Computing","","31","3","10.1007/BF02263433","Dr. W. M. Häußler","1983","http://link.springer.com/article/10.1007/BF02263433","Article"
"Efficient evaluation of splines","Computing","","33","2","10.1007/BF02240188","Prof. Dr.-Ing. W. Böhm","1984","http://link.springer.com/article/10.1007/BF02240188","Article"
"Fair, biased, and self-balancing merge operators: Their specification and implementation in Concurrent Prolog","New Generation Computing","","2","3","10.1007/BF03037058","Ehud ShapiroColin Mierowsky","1984","http://link.springer.com/article/10.1007/BF03037058","Article"
"Pseudo-recursive procedures","Computing","","35","3 - 4","10.1007/BF02240192","D. ArmbrusterR. Oechsle","1985","http://link.springer.com/article/10.1007/BF02240192","Article"
"Serialization of process reduction in Concurrent Prolog","New Generation Computing","","2","3","10.1007/BF03037062","Anthony J. Kusalik","1984","http://link.springer.com/article/10.1007/BF03037062","Article"
"The design and implementation of a personal sequential inference machine: PSI","New Generation Computing","","1","2","10.1007/BF03037420","Minoru YokotaAkira YamamotoKazuo TakiHiroshi NishikawaShunichi Uchida","1983","http://link.springer.com/article/10.1007/BF03037420","Article"
"Moment inequalities for random variables in computational geometry","Computing","","30","2","10.1007/BF02280782","L. Devroye","1983","http://link.springer.com/article/10.1007/BF02280782","Article"
"A recurrence for Dirichlet problems","Computing","","28","1","10.1007/BF02237996","K. H. Müller","1982","http://link.springer.com/article/10.1007/BF02237996","Article"
"On the correction of finite difference eigenvalue approximations for Sturm-Liouville problems","Computing","","26","2","10.1007/BF02241779","J. W. PaineF. R. de HoogR. S. Anderssen","1981","http://link.springer.com/article/10.1007/BF02241779","Article"
"Call for papers","New Generation Computing","","3","3","10.1007/BF03037129","","1985","http://link.springer.com/article/10.1007/BF03037129","Article"
"Towards the integration of the knowledge information processing","New Generation Computing","","2","2","10.1007/BF03037097","Teruo Fukumura","1984","http://link.springer.com/article/10.1007/BF03037097","Article"
"The concept and implementation of skeletal plans","Journal of Automated Reasoning","","1","2","10.1007/BF00244995","Peter E. FriedlandYumi Iwasaki","1985","http://link.springer.com/article/10.1007/BF00244995","Article"
"Modifications of some first kind integral equations with logarithmic kernel to improve numerical conditioning","Computing","","34","3","10.1007/BF02253319","S. Christiansen","1985","http://link.springer.com/article/10.1007/BF02253319","Article"
"The fastest exact algorithms for the isolation of the real roots of a polynomial equation","Computing","","24","4","10.1007/BF02237816","Dr. A. G. Akritas","1980","http://link.springer.com/article/10.1007/BF02237816","Article"
"Ein Runge-Kutta-Nyström-Formelpaar der Ordnung 11(12) für Differentialgleichungen der Form y″=f(x,y)","Computing","","34","3","10.1007/BF02253323","S. FilippiJ. Gräf","1985","http://link.springer.com/article/10.1007/BF02253323","Article"
"A prolog extension for handling negative knowledge","New Generation Computing","","1","1","10.1007/BF03037025","Hitoshi AidaHidehiko TanakaTohru Moto-Oka","1983","http://link.springer.com/article/10.1007/BF03037025","Article"
"Algorithm/algorithmus 42 an algorithm for cubic spline fitting with convexity constraints","Computing","","24","4","10.1007/BF02237820","Dr. Ir. P. Dierckx","1980","http://link.springer.com/article/10.1007/BF02237820","Article"
"On the natural interpolation formula for cauchy type singular integral equations of the first kind","Computing","","26","1","10.1007/BF02243425","Prof. N. I. Ioakimidis","1981","http://link.springer.com/article/10.1007/BF02243425","Article"
"Optimal parallel algorithms for computing convex hulls and for sorting","Computing","","33","1","10.1007/BF02243071","S. G. Akl","1984","http://link.springer.com/article/10.1007/BF02243071","Article"
"An efficient branch and bound algorithm to solve the quadratic integer programming problem","Computing","","30","3","10.1007/BF02253896","Dr. F. Körner","1983","http://link.springer.com/article/10.1007/BF02253896","Article"
"Zur numerischen Behandlung gestörter Verzweigungsprobleme bei gewöhnlichen Differentialgleichungen","Computing","","25","4","10.1007/BF02285228","Dr. H. Weber","1980","http://link.springer.com/article/10.1007/BF02285228","Article"
"Towards mechanical metamathematics","Journal of Automated Reasoning","","1","4","10.1007/BF00244278","N. Shankar","1985","http://link.springer.com/article/10.1007/BF00244278","Article"
"Combination of the sequential secant method and Broyden's method with projected updates","Computing","","25","4","10.1007/BF02285232","Dr. J. M. MartínezBach. T. L. Lopes","1980","http://link.springer.com/article/10.1007/BF02285232","Article"
"On computing the range of values","Computing","","28","3","10.1007/BF02241750","Professor R. E. MooreShen ZuheR. E. Moore","1982","http://link.springer.com/article/10.1007/BF02241750","Article"
"A new algorithm for solving the tree isomorphism problem","Computing","","32","3","10.1007/BF02243572","Dr. A. JovanovićMr. D. Danilović","1984","http://link.springer.com/article/10.1007/BF02243572","Article"
"Bounded-wait merge in Shapiro’s Concurrent Prolog","New Generation Computing","","2","2","10.1007/BF03037100","Anthony J. Kusalik","1984","http://link.springer.com/article/10.1007/BF03037100","Article"
"An approximation theory for boundary value problems on infinite intervals","Computing","","24","2 - 3","10.1007/BF02281727","Dr. F. R. de HoogDr. R. Weiss","1980","http://link.springer.com/article/10.1007/BF02281727","Article"
"A remark about the convergence of interval sequences","Computing","","31","3","10.1007/BF02263435","Prof. Dr. R. Krawczyk","1983","http://link.springer.com/article/10.1007/BF02263435","Article"
"Algorithmus 41 Ein Algorithmus zum vollständigen Durchlaufen eines ungerichteten, zusammenhängenden Graphen","Computing","","24","2 - 3","10.1007/BF02281731","K. -P. KuglerProf. Dr. U. Pape","1980","http://link.springer.com/article/10.1007/BF02281731","Article"
"Culture creation and a new generation computer system","New Generation Computing","","1","2","10.1007/BF03037418","Tosio Kitagawa","1983","http://link.springer.com/article/10.1007/BF03037418","Article"
"Calculation of Minkowski-reduced lattice bases","Computing","","35","3 - 4","10.1007/BF02240194","Dr. L. AfflerbachH. Grothe","1985","http://link.springer.com/article/10.1007/BF02240194","Article"
"Knowledge and service","New Generation Computing","","3","2","10.1007/BF03037064","Hajime Enomoto","1985","http://link.springer.com/article/10.1007/BF03037064","Article"
"Linear interval equations","Computing","","28","2","10.1007/BF02241817","Prof. Dr. H. RatschekDr. W. Sauer","1982","http://link.springer.com/article/10.1007/BF02241817","Article"
"Inference methods based on extended dempster & Shafer’s theory for problems with uncertainty/fuzziness","New Generation Computing","","1","2","10.1007/BF03037422","Mitsuru Ishizuka","1983","http://link.springer.com/article/10.1007/BF03037422","Article"
"Bisection forAx=λBx with matrices of variable band width","Computing","","28","2","10.1007/BF02241821","P. Waldvogel","1982","http://link.springer.com/article/10.1007/BF02241821","Article"
"On the calculation of the exact number of zeroes of a set of equations","Computing","","30","2","10.1007/BF02280784","B. J. HoendersC. H. Slump","1983","http://link.springer.com/article/10.1007/BF02280784","Article"
"Remez algorithm for Chebyshev approximation with interpolation","Computing","","28","1","10.1007/BF02237998","C. B. Dunham","1982","http://link.springer.com/article/10.1007/BF02237998","Article"
"Eine schnelle Mellin-Transformation","Computing","","33","3 - 4","10.1007/BF02242270","G. West","1984","http://link.springer.com/article/10.1007/BF02242270","Article"
"A relational database machine with large semiconductor disk and hardware relational algebra processor","New Generation Computing","","2","2","10.1007/BF03037099","Shigeki ShibayamaTakeo KakutaNobuyoshi MiyazakiHaruo YokotaKunio Murakami","1984","http://link.springer.com/article/10.1007/BF03037099","Article"
"Announcements","Journal of Automated Reasoning","","1","2","10.1007/BF00244997","","1985","http://link.springer.com/article/10.1007/BF00244997","Article"
"Solving non-linear elliptic difference equations by extendable sparse factorization procedures","Computing","","24","4","10.1007/BF02237818","Dr. E. A. LipitakisProf. D. J. Evans","1980","http://link.springer.com/article/10.1007/BF02237818","Article"
"PROLOG based expert system","New Generation Computing","","1","1","10.1007/BF03037027","Fumio Mizoguchi","1983","http://link.springer.com/article/10.1007/BF03037027","Article"
"Derivatives of functions by derivatives of linear positive operators","Computing","","26","1","10.1007/BF02243427","Dr. V. M. Veselinov","1981","http://link.springer.com/article/10.1007/BF02243427","Article"
"On the k-th root in circular arithmetic","Computing","","33","1","10.1007/BF02243073","Ljiljana PetkovićDr. M. Petković","1984","http://link.springer.com/article/10.1007/BF02243073","Article"
"The one-sided Remez algorithm","Computing","","30","3","10.1007/BF02253898","Dr. C. B. Dunham","1983","http://link.springer.com/article/10.1007/BF02253898","Article"
"Sampling from binomial and poisson distributions: A method with bounded computation times","Computing","","25","3","10.1007/BF02241999","Dr. J. H. AhrensDr. U. Dieter","1980","http://link.springer.com/article/10.1007/BF02241999","Article"
"st-Ordering the vertices of biconnected graphs","Computing","","30","1","10.1007/BF02253293","Prof. Dr. J. Ebert","1983","http://link.springer.com/article/10.1007/BF02253293","Article"
"Numerical solution of initial-value problems by collocation methods using generalized piecewise functions","Computing","","28","3","10.1007/BF02241748","Dr. G. Keller","1982","http://link.springer.com/article/10.1007/BF02241748","Article"
"Eine repräsentative Auswahl von Knotenmatrizen zu Klassen isomorpher Graphen","Computing","","28","3","10.1007/BF02241752","Dr. W. J. Reuß","1982","http://link.springer.com/article/10.1007/BF02241752","Article"
"D-stability and Kaps-Rentrop-methods","Computing","","32","3","10.1007/BF02243574","M. van Veldhuizen","1984","http://link.springer.com/article/10.1007/BF02243574","Article"
"Developing expert systems builders in logic programming","New Generation Computing","","2","2","10.1007/BF03037102","Eugenio Oliveira","1984","http://link.springer.com/article/10.1007/BF03037102","Article"
"On the numerical solution of non-linear equation characterizing minimal cubature formulae","Computing","","24","2 - 3","10.1007/BF02281729","Dr. H. J. Schmid","1980","http://link.springer.com/article/10.1007/BF02281729","Article"
"Algorithm 51. A reliable and numerically stable program for rational interpolation of lagrange data","Computing","","31","3","10.1007/BF02263437","Prof. Dr. H. Werner","1983","http://link.springer.com/article/10.1007/BF02263437","Article"
"Continuous models that are equivalent to randomness for the analysis of many sorting algorithms","Computing","","31","1","10.1007/BF02247934","E. E. Doberkat","1983","http://link.springer.com/article/10.1007/BF02247934","Article"
"On the generative power of sequential and parallel programmed graph grammars","Computing","","29","2","10.1007/BF02249935","Dr. H. Bunke","1982","http://link.springer.com/article/10.1007/BF02249935","Article"
"On the solution of discretized obstacle problems by an adapted penalty method","Computing","","35","3 - 4","10.1007/BF02240196","Prof. Dr. C. GrossmannDoz. Dr. A. A. Kaplan","1985","http://link.springer.com/article/10.1007/BF02240196","Article"
"Bounded buffer communication in Concurrent Prolog","New Generation Computing","","3","2","10.1007/BF03037066","Akikazu TakeuchiKoichi Furukawa","1985","http://link.springer.com/article/10.1007/BF03037066","Article"
"Discrete minimax problem: Algorithms and numerical comparisons","Computing","","28","2","10.1007/BF02241819","Dr. R. Hornung","1982","http://link.springer.com/article/10.1007/BF02241819","Article"
"An English-Japanese machine translation system using the active dictionary","New Generation Computing","","1","2","10.1007/BF03037424","Hozumi TanakaHitoshi IsaharaHideki Yasukawa","1983","http://link.springer.com/article/10.1007/BF03037424","Article"
"“Foundations of logic programming” by J. W. Lloyd","New Generation Computing","","3","2","10.1007/BF03037070","M. H. van Emden","1985","http://link.springer.com/article/10.1007/BF03037070","Article"
"On the R-order of coupled sequences III","Computing","","30","2","10.1007/BF02280786","W. BurmeisterJ. W. Schmidt","1983","http://link.springer.com/article/10.1007/BF02280786","Article"
"Asymptotic errox expansions for Defect Correction Iterates","Computing","","32","2","10.1007/BF02253686","Dr. R. FrankDr. F. MacsekDr. C. W. Ueberhuber","1984","http://link.springer.com/article/10.1007/BF02253686","Article"
"A higher order method for determining nonisolated solutions of a system of nonlinear equations","Computing","","32","2","10.1007/BF02253690","B. NetaH. D. Victory Jr.","1984","http://link.springer.com/article/10.1007/BF02253690","Article"
"Linear time tree codes","Computing","","33","3 - 4","10.1007/BF02242268","Prof. Dr. G. TinhoferDr. H. Schreck","1984","http://link.springer.com/article/10.1007/BF02242268","Article"
"Finite difference methods for the numerical differentiation of non-exact data","Computing","","33","3 - 4","10.1007/BF02242272","R. S. AnderssenF. R. de Hoog","1984","http://link.springer.com/article/10.1007/BF02242272","Article"
"Tree acceptors and grammar forms","Computing","","29","1","10.1007/BF02254847","S. GinsburgO. Mayer","1982","http://link.springer.com/article/10.1007/BF02254847","Article"
"Inverting an interval Hessian of a factorable function","Computing","","29","1","10.1007/BF02254851","Prof. F. S. Sisser","1982","http://link.springer.com/article/10.1007/BF02254851","Article"
"Difference Newton-like methods under weak continuity conditions","Computing","","33","1","10.1007/BF02243075","Dr. T. J. Ypma","1984","http://link.springer.com/article/10.1007/BF02243075","Article"
"A block-by-block method for the numerical solution of Volterra delay integro-differential equations","Computing","","30","1","10.1007/BF02253295","Dr. A. Makroglou","1983","http://link.springer.com/article/10.1007/BF02253295","Article"
"A sweep-plane algorithm for computing the Euler-characteristic of polyhedra represented in Boolean form","Computing","","34","4","10.1007/BF02251831","H. BieriW. Nef","1985","http://link.springer.com/article/10.1007/BF02251831","Article"
"An algorithm for the solution of the 0–1 knapsack problem","Computing","","28","3","10.1007/BF02241754","D. FayardG. Plateau","1982","http://link.springer.com/article/10.1007/BF02241754","Article"
"Generalized extended to the limit sparse factorization techniques for solving unsymmetric finite element systems","Computing","","32","3","10.1007/BF02243576","E. A. Lipitakis","1984","http://link.springer.com/article/10.1007/BF02243576","Article"
"Calendar of events","New Generation Computing","","2","2","10.1007/BF03037104","","1984","http://link.springer.com/article/10.1007/BF03037104","Article"
"On the role of automated theorem proving in the compile-time derivation of concurrency","Journal of Automated Reasoning","","1","1","10.1007/BF00244290","Christian Lengauer","1985","http://link.springer.com/article/10.1007/BF00244290","Article"
"Consistency and convergence of general linear multistep variable stepsize variable formula methods","Computing","","31","1","10.1007/BF02247936","Z. Zlatev","1983","http://link.springer.com/article/10.1007/BF02247936","Article"
"An a priori estimate for the truncation error of a continued fraction expansion to the Gaussian error function","Computing","","29","2","10.1007/BF02249937","Dr. G. Boese","1982","http://link.springer.com/article/10.1007/BF02249937","Article"
"Nichtlineare Stabilität und Phasenuntersuchung adaptiver Nyström-Runge-Kutta-Methoden","Computing","","35","3 - 4","10.1007/BF02240198","Doz. Dr. sc. K. StrehmelDr. R. Weiner","1985","http://link.springer.com/article/10.1007/BF02240198","Article"
"The MUSE machine—An architecture for structured data flow computation","New Generation Computing","","3","2","10.1007/BF03037068","David F. BrailsfordR. James Duckworth","1985","http://link.springer.com/article/10.1007/BF03037068","Article"
"Temporal logic based hardware description and its verification with Prolog","New Generation Computing","","1","2","10.1007/BF03037426","Masahiro FujitaHidehiko TanakaTohru Moto-Oka","1983","http://link.springer.com/article/10.1007/BF03037426","Article"
"Calendar of events","New Generation Computing","","3","2","10.1007/BF03037072","","1985","http://link.springer.com/article/10.1007/BF03037072","Article"
"A remark on the numerical computation of improper integrals","Computing","","30","2","10.1007/BF02280788","H. Yserentant","1983","http://link.springer.com/article/10.1007/BF02280788","Article"
"People places things","The Visual Computer","","1","1","10.1007/BF01901264","Nancy H. McDonald","1985","http://link.springer.com/article/10.1007/BF01901264","Article"
"Numerical solution of differential eigenvalue problems with an operational approach to the Tau method","Computing","","31","2","10.1007/BF02259906","E. L. OrtizH. Samara","1983","http://link.springer.com/article/10.1007/BF02259906","Article"
"Darstellung von Bézier-Kurven als B-Spline-Kurven","Computing","","31","2","10.1007/BF02259910","Dr. L. Hering","1983","http://link.springer.com/article/10.1007/BF02259910","Article"
"On preconditioned iterative methods for solving (A−λB)x=0","Computing","","32","2","10.1007/BF02253688","Prof. Dr. D. J. Evans","1984","http://link.springer.com/article/10.1007/BF02253688","Article"
"Computation of Fourier transform integrals using Chebyshev series expansions","Computing","","32","2","10.1007/BF02253692","R. PiessensMaria Branders","1984","http://link.springer.com/article/10.1007/BF02253692","Article"
"Poking the Giant’s Eye Out","New Generation Computing","","2","4","10.1007/BF03037322","Doug Degroot","1984","http://link.springer.com/article/10.1007/BF03037322","Article"
"Convergence of method of lines approximations to partial differential equations","Computing","","33","3 - 4","10.1007/BF02242274","J. G. VerwerJ. M. Sanz-Serna","1984","http://link.springer.com/article/10.1007/BF02242274","Article"
"Better extrapolation codes","Computing","","35","3 - 4","10.1007/BF02240201","Dr. L. F. Shampine","1985","http://link.springer.com/article/10.1007/BF02240201","Article"
"Parallel algorithms for the single source shortest path problem","Computing","","29","1","10.1007/BF02254849","P. MatetiN. Deo","1982","http://link.springer.com/article/10.1007/BF02254849","Article"
